time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1731091334717000064,36.875,1731091334596608417,37.687,1731091334716665558,20.437,1731091334677375341,37.281,False,True,3.0,1.2678213119506836
1731091337726700499,36.937,1731091337646565699,37.687,1731091337686536270,20.437,1731091337726329235,37.312,False,True,3.0,1.2757568359375
1731091340757039350,36.875,1731091340716578253,37.687,1731091340676603063,20.437,1731091340756656568,37.281,False,True,3.0,1.3052959442138672
1731091343756658787,36.875,1731091343636612066,37.687,1731091343756305579,20.437,1731091343716370156,37.281,False,True,3.0,1.3031704425811768
1731091346756816492,36.812,1731091346716386209,37.687,1731091346676668751,20.437,1731091346756419118,37.2495,False,True,3.0,1.3016204833984375
1731091349757044181,36.812,1731091349636578090,37.625,1731091349756555089,20.437,1731091349716506598,37.2185,False,True,3.0,1.300102710723877
1731091352756973421,36.812,1731091352756560955,37.625,1731091352716761372,20.437,1731091352676587988,37.2185,False,True,3.0,1.2983336448669434
1731091355757546154,36.812,1731091355636627861,37.625,1731091355717203286,20.437,1731091355757127873,37.2185,True,True,3.0,1.2975995540618896
1731091358757010496,36.812,1731091358716474868,37.625,1731091358676676786,20.437,1731091358756520792,37.2185,True,True,3.0,1.2948195934295654
1731091361756883573,36.812,1731091361636651648,37.562,1731091361716496208,20.437,1731091361756461626,37.187,False,True,3.0,1.2929298877716064
1731091364756721564,36.812,1731091364676592905,37.625,1731091364717008074,20.437,1731091364756388280,37.2185,False,True,3.0,1.2910058498382568
1731091367806711324,36.812,1731091367636700957,37.625,1731091367806345727,20.437,1731091367766437087,37.2185,False,True,3.0,1.3392207622528076
1731091370756938011,36.875,1731091370676601455,37.625,1731091370716510437,20.375,1731091370756529988,37.25,False,True,3.0,1.287672996520996
1731091373756903288,36.875,1731091373636597209,37.625,1731091373756432620,20.437,1731091373716537963,37.25,False,True,3.0,1.285860300064087
1731091376756980830,36.875,1731091376676582706,37.625,1731091376716557387,20.437,1731091376756530901,37.25,False,True,3.0,1.2841796875
1731091379797176191,36.875,1731091379756488675,37.687,1731091379717344160,20.437,1731091379796623562,37.281,False,True,3.0,1.3239409923553467
1731091382757651890,36.875,1731091382676607126,37.687,1731091382716658895,20.437,1731091382757202591,37.281,False,True,3.0,1.2835664749145508
1731091385756750491,36.875,1731091385636571587,37.687,1731091385756352357,20.375,1731091385717345247,37.281,False,True,3.0,1.2820463180541992
1731091388796958650,36.875,1731091388796535480,37.625,1731091388676602951,20.437,1731091388756582432,37.25,False,True,3.0,1.3218374252319336
1731091391756942772,36.812,1731091391636587641,37.625,1731091391716508788,20.375,1731091391756495621,37.2185,False,True,3.0,1.280106782913208
1731091394756377540,36.812,1731091394676747126,37.625,1731091394756098531,20.437,1731091394716158356,37.2185,True,True,3.0,1.27772855758667
1731091397756940106,36.812,1731091397636676516,37.562,1731091397756469788,20.375,1731091397716745098,37.187,True,True,3.0,1.2765398025512695
1731091400756963819,36.812,1731091400676627138,37.625,1731091400756538167,20.375,1731091400717272249,37.2185,False,True,3.0,1.2755918502807617
1731091403837262597,36.812,1731091403636614932,37.625,1731091403836574194,20.437,1731091403796578405,37.2185,False,True,3.0,1.355022668838501
1731091406756871401,36.875,1731091406676604945,37.625,1731091406716481302,20.375,1731091406756479229,37.25,False,True,3.0,1.2729382514953613
1731091409757051419,36.875,1731091409636580317,37.625,1731091409716577279,20.437,1731091409756622397,37.25,False,True,3.0,1.271327257156372
1731091412756891935,36.875,1731091412676574654,37.625,1731091412716712573,20.375,1731091412756477579,37.25,False,True,3.0,1.2710542678833008
1731091415797030502,36.812,1731091415716835146,37.625,1731091415796559759,20.375,1731091415756325020,37.2185,False,True,3.0,1.3108692169189453
1731091418756879214,36.875,1731091418676627734,37.625,1731091418716511824,20.375,1731091418756456913,37.25,False,True,3.0,1.2706444263458252
1731091421756654798,36.812,1731091421636589387,37.687,1731091421717192890,20.375,1731091421756330087,37.2495,False,True,3.0,1.269784688949585
1731091424806886448,36.875,1731091424806485702,37.625,1731091424676872858,20.437,1731091424756368152,37.25,False,True,3.0,1.3192646503448486
1731091427836983091,36.875,1731091427716623589,37.625,1731091427836483756,20.375,1731091427796588032,37.25,False,True,3.0,1.3476357460021973
1731091430806830822,36.812,1731091430676647781,37.625,1731091430757220941,20.375,1731091430806423113,37.2185,False,True,3.0,1.3173346519470215
1731091433797812473,36.875,1731091433797285009,37.625,1731091433717209540,20.375,1731091433756458152,37.25,True,True,3.0,1.3065924644470215
1731091436797025299,36.875,1731091436676575919,37.625,1731091436796504242,20.375,1731091436756711919,37.25,True,True,3.0,1.304075002670288
1731091439796967521,36.875,1731091439796545498,37.625,1731091439756538970,20.375,1731091439716573182,37.25,False,True,3.0,1.302361011505127
1731091442796735257,36.875,1731091442676601415,37.625,1731091442796338010,20.375,1731091442756539820,37.25,False,True,3.0,1.3002746105194092
1731091445796880392,36.875,1731091445796498016,37.625,1731091445756477900,20.375,1731091445716583780,37.25,False,True,3.0,1.2995343208312988
1731091448836737200,36.875,1731091448676625765,37.625,1731091448757161847,20.375,1731091448836350397,37.25,False,True,3.0,1.3376328945159912
1731091451807035805,36.937,1731091451716592108,37.687,1731091451756472928,20.375,1731091451806587005,37.312,False,True,3.0,1.3062338829040527
1731091454766257552,36.875,1731091454716822761,37.687,1731091454676098960,20.375,1731091454765984135,37.281,False,True,3.0,1.2636635303497314
1731091457796810740,36.875,1731091457796440788,37.687,1731091457716585272,20.437,1731091457756715339,37.281,False,True,3.0,1.293860912322998
1731091460756929277,36.875,1731091460676592243,37.687,1731091460716543748,20.375,1731091460756551103,37.281,False,True,3.0,1.252227783203125
1731091463796894127,36.875,1731091463796477250,37.687,1731091463756749306,20.375,1731091463716726703,37.281,False,True,3.0,1.2919502258300781
1731091466796591909,36.875,1731091466686819289,37.687,1731091466756251902,20.375,1731091466796230031,37.281,False,True,3.0,1.291391372680664
1731091469796925282,36.875,1731091469716721961,37.687,1731091469757021569,20.437,1731091469796449685,37.281,False,True,3.0,1.289980173110962
1731091472756931666,36.875,1731091472676717980,37.625,1731091472716458204,20.375,1731091472756463198,37.25,True,True,3.0,1.2482385635375977
1731091475797611752,36.875,1731091475717420940,37.625,1731091475797095785,20.437,1731091475757492624,37.25,True,True,3.0,1.288745641708374
1731091478797517893,36.875,1731091478756485212,37.687,1731091478677349486,20.437,1731091478797151311,37.281,False,True,3.0,1.2868897914886475
1731091481796883537,36.937,1731091481756474867,37.625,1731091481796523399,20.437,1731091481716659366,37.281,False,True,3.0,1.284491777420044
1731091484877798587,36.937,1731091484676550166,37.687,1731091484877385358,20.375,1731091484756499913,37.312,False,True,3.0,1.364607810974121
1731091487836907373,36.937,1731091487836495682,37.687,1731091487716564522,20.437,1731091487796629706,37.312,False,True,3.0,1.3222675323486328
1731091490796734048,36.937,1731091490676586319,37.687,1731091490796361540,20.437,1731091490756439003,37.312,False,True,3.0,1.2813301086425781
1731091493797771283,37.0,1731091493756491686,37.75,1731091493797297389,20.437,1731091493716576939,37.375,False,True,3.0,1.2806293964385986
1731091496796975172,37.0,1731091496676659279,37.75,1731091496756549896,20.437,1731091496796503871,37.375,False,True,3.0,1.278167724609375
1731091499806992928,37.0,1731091499716644335,37.75,1731091499766511647,20.437,1731091499806527793,37.375,False,True,3.0,1.287593126296997
1731091502916871643,37.0,1731091502836609677,37.75,1731091502876546980,20.437,1731091502916448599,37.375,False,True,3.0,1.395709753036499
