time,plant_time,heater_on,fan_on,lower_bound,upper_bound,t_heater,ubound_h,lbound_h
1731602014811666000,1731602014801349079,False,True,36.5,37.75,55.93746368601394,55.99795735138186,55.31520665456865
1731602017884101000,1731602017801236274,False,True,36.5,37.75,55.76059028975746,55.92857567331954,55.24484505021523
1731602020855812000,1731602020801298787,False,True,36.5,37.75,55.59309366721521,55.99795735138186,55.31520665456865
1731602023801007000,1731602023801225884,False,True,36.5,37.75,55.42710528505597,55.92857567331954,55.24484505021523
1731602026840936000,1731602026841183443,True,True,36.5,37.75,55.263890295314816,55.99795735138186,55.31520665456865
1731602029864885000,1731602029801208700,False,True,36.5,37.75,56.27590894051922,55.92857567331954,55.24484505021523
1731602032937913000,1731602032841172111,False,True,36.5,37.75,56.09422335323913,55.99795735138186,55.31520665456865
1731602035809585000,1731602035801298978,False,True,36.5,37.75,55.91551770086117,55.92857567331954,55.24484505021523
1731602038876933000,1731602038841001590,False,True,36.5,37.75,55.74077898254789,55.99795735138186,55.31520665456865
1731602041801890000,1731602041801213238,False,True,36.5,37.75,55.57088256678954,55.99795735138186,55.31520665456865
1731602044801195000,1731602044801414973,False,True,36.5,37.75,55.39829176117862,55.99795735138186,55.31520665456865
1731602047821455000,1731602047821272610,True,True,36.5,37.75,55.23220545314074,55.99795735138186,55.31520665456865
1731602050840559000,1731602050841291461,False,True,36.5,37.75,56.24078586591476,55.99795735138186,55.31520665456865
1731602053930939000,1731602053851503060,False,True,36.5,37.75,56.058916957604076,55.99795735138186,55.31520665456865
1731602056818831000,1731602056811188897,False,True,36.5,37.75,55.87856774851776,55.92857567331954,55.24484505021523
1731602059841980000,1731602059841146188,False,True,36.5,37.75,55.69681122199176,55.99795735138186,55.31520665456865
1731602062839960000,1731602062801237993,False,True,36.5,37.75,55.522555275750086,55.92857567331954,55.24484505021523
1731602065851293000,1731602065851929088,False,True,36.5,37.75,55.348185907341744,55.99795735138186,55.31520665456865
1731602068879331000,1731602068841310135,True,True,36.5,37.75,55.174531080116864,55.99795735138186,55.31520665456865
1731602071952239000,1731602071891108298,False,True,36.5,37.75,56.18212799280122,55.99795735138186,55.31520665456865
1731602074801142000,1731602074800853062,False,True,36.5,37.75,55.99690374146917,55.92857567331954,55.24484505021523
1731602077890591000,1731602077841356066,False,True,36.5,37.75,55.81526176215259,55.92857567331954,55.24484505021523
1731602080843420000,1731602080841333579,False,True,36.5,37.75,55.62966964350042,55.92857567331954,55.24484505021523
1731602083932425000,1731602083841250266,False,True,36.5,37.75,55.44941923119268,55.92857567331954,55.24484505021523
1731602086901816000,1731602086881137088,False,True,36.5,37.75,55.270784633359604,55.92857567331954,55.24484505021523
1731602089841351000,1731602089841316289,True,True,36.5,37.75,55.09436859263646,55.92857567331954,55.24484505021523
1731602092943857000,1731602092841044942,False,True,36.5,37.75,56.10050804540543,55.92857567331954,55.24484505021523
1731602095913680000,1731602095851235856,False,True,36.5,37.75,55.91509023532641,55.92857567331954,55.24484505021523
1731602098883046000,1731602098841229349,False,True,36.5,37.75,55.72634900226271,55.92857567331954,55.24484505021523
1731602101954787000,1731602101841247198,False,True,36.5,37.75,55.53937888448424,55.92857567331954,55.24484505021523
1731602104841303000,1731602104841385651,False,True,36.5,37.75,55.35879254763253,55.92857567331954,55.24484505021523
1731602107896018000,1731602107841164971,True,True,36.5,37.75,55.18078118818577,55.92857567331954,55.24484505021523
1731602110864086000,1731602110841747666,False,True,36.5,37.75,56.17765277631074,55.92857567331954,55.24484505021523
1731602113936002000,1731602113881349809,False,True,36.5,37.75,55.979921613477,55.92857567331954,55.24484505021523
1731602116840881000,1731602116841340333,False,True,36.5,37.75,55.783845013448975,55.85807493593366,55.17334858127549
1731602119977171000,1731602119881262762,False,True,36.5,37.75,55.590306386247725,55.92857567331954,55.24484505021523
1731602122947418000,1731602122881337086,False,True,36.5,37.75,55.40390395615288,55.92857567331954,55.24484505021523
1731602125917759000,1731602125891261545,False,True,36.5,37.75,55.22048492940466,55.85807493593366,55.17334858127549
1731602128988315000,1731602128881765620,True,True,36.5,37.75,55.03642455216364,55.85807493593366,55.17334858127549
1731602131934698000,1731602131891465959,False,True,36.5,37.75,56.03231325212677,55.85807493593366,55.17334858127549
1731602134841011000,1731602134840836357,False,True,36.5,37.75,55.834207772959005,55.85807493593366,55.17334858127549
1731602137870686000,1731602137851303052,False,True,36.5,37.75,55.64274833581077,55.92857567331954,55.24484505021523
1731602140969338000,1731602140881446597,False,True,36.5,37.75,55.45002463237479,55.92857567331954,55.24484505021523
1731602143938632000,1731602143841061881,False,True,36.5,37.75,55.26091714130421,55.92857567331954,55.24484505021523
1731602146841758000,1731602146841320800,True,True,36.5,37.75,55.0717387924331,55.92857567331954,55.24484505021523
1731602149881370000,1731602149881190091,False,True,36.5,37.75,56.06302325490292,55.92857567331954,55.24484505021523
1731602152952257000,1731602152881816431,False,True,36.5,37.75,55.86077615556596,55.92857567331954,55.24484505021523
1731602155920208000,1731602155841232204,False,True,36.5,37.75,55.661330052846154,55.92857567331954,55.24484505021523
1731602158890097000,1731602158881370234,False,True,36.5,37.75,55.465011277054735,55.85807493593366,55.17334858127549
1731602161882095000,1731602161881048360,False,True,36.5,37.75,55.27249652451005,55.92857567331954,55.24484505021523
1731602164880907000,1731602164881287298,True,True,36.5,37.75,55.0841440154912,55.92857567331954,55.24484505021523
1731602167892480000,1731602167891083343,False,True,36.5,37.75,56.07608040152317,55.92857567331954,55.24484505021523
1731602170972454000,1731602170881593629,False,True,36.5,37.75,55.87433273382766,55.92857567331954,55.24484505021523
1731602173880815000,1731602173881032686,False,True,36.5,37.75,55.67930828407688,55.92857567331954,55.24484505021523
1731602176912038000,1731602176881355778,False,True,36.5,37.75,55.48310348913157,55.92857567331954,55.24484505021523
1731602179971690000,1731602179971241332,False,True,36.5,37.75,55.29060255181623,55.92857567331954,55.24484505021523
1731602182880753000,1731602182881032797,True,True,36.5,37.75,55.10197229978751,55.85807493593366,55.17334858127549
1731602185923590000,1731602185881270356,False,True,36.5,37.75,56.08959618809926,55.92857567331954,55.24484505021523
1731602188932390000,1731602188881197577,False,True,36.5,37.75,55.88782693618466,55.92857567331954,55.24484505021523
1731602192169596000,1731602192081167089,False,True,36.5,37.75,55.68866567303328,55.92857567331954,55.24484505021523
1731602194898931000,1731602194890680233,False,True,36.5,37.75,55.49672545701225,55.92857567331954,55.24484505021523
1731602197903705000,1731602197881080217,False,True,36.5,37.75,55.308073933150446,55.92857567331954,55.24484505021523
1731602200975883000,1731602200881475618,True,True,36.5,37.75,55.123123971373595,55.92857567331954,55.24484505021523
1731602203945552000,1731602203931241125,False,True,36.5,37.75,56.11399610826203,55.92857567331954,55.24484505021523
1731602207017943000,1731602206931106393,False,True,36.5,37.75,55.91115805875471,55.92857567331954,55.24484505021523
1731602209884920000,1731602209881320735,False,True,36.5,37.75,55.71097022056967,55.92857567331954,55.24484505021523
1731602212875589000,1731602212881185057,False,True,36.5,37.75,55.513989007097734,55.92857567331954,55.24484505021523
1731602215922013000,1731602215921162123,False,True,36.5,37.75,55.320677537184785,55.92857567331954,55.24484505021523
1731602218958248000,1731602218921349692,True,True,36.5,37.75,55.13526658878881,55.85807493593366,55.17334858127549
1731602221967651000,1731602221921194794,False,True,36.5,37.75,56.12568635575953,55.92857567331954,55.24484505021523
1731602224916466000,1731602224921077492,False,True,36.5,37.75,55.922405382121454,55.92857567331954,55.24484505021523
1731602228009843000,1731602227921380833,False,True,36.5,37.75,55.72584015112718,55.92857567331954,55.24484505021523
1731602230979401000,1731602230921386406,False,True,36.5,37.75,55.532151071273084,55.92857567331954,55.24484505021523
1731602233948127000,1731602233921401829,False,True,36.5,37.75,55.341832530214155,55.92857567331954,55.24484505021523
1731602237020668000,1731602236941322137,True,True,36.5,37.75,55.15508817927544,55.85807493593366,55.17334858127549
1731602239992653000,1731602239921419312,False,True,36.5,37.75,56.14832573920589,55.92857567331954,55.24484505021523
1731602242959729000,1731602242921158066,False,True,36.5,37.75,55.9474039845188,55.85807493593366,55.17334858127549
1731602246031705000,1731602245961075733,False,True,36.5,37.75,55.74894310355388,55.92857567331954,55.24484505021523
1731602248916185000,1731602248921236603,False,True,36.5,37.75,55.55757350141661,55.92857567331954,55.24484505021523
1731602252175647000,1731602252081052562,False,True,36.5,37.75,55.36532322138498,55.92857567331954,55.24484505021523
1731602254915661000,1731602254921728128,True,True,36.5,37.75,55.177015617223184,55.92857567331954,55.24484505021523
1731602258012529000,1731602257932082907,False,True,36.5,37.75,56.168602921255015,55.85807493593366,55.17334858127549
1731602261084743000,1731602261001008173,False,True,36.5,37.75,55.966374670237045,55.92857567331954,55.24484505021523
1731602263951875000,1731602263921348830,False,True,36.5,37.75,55.76649784129341,55.85807493593366,55.17334858127549
1731602267024434000,1731602267001251749,False,True,36.5,37.75,55.5697749127595,55.92857567331954,55.24484505021523
1731602269993734000,1731602269921269725,False,True,36.5,37.75,55.376675225844664,55.92857567331954,55.24484505021523
1731602272963259000,1731602272921019009,True,True,36.5,37.75,55.187585163637586,55.92857567331954,55.24484505021523
1731602276035754000,1731602275921333157,False,True,36.5,37.75,56.17865658750199,55.92857567331954,55.24484505021523
1731602278916445000,1731602278921464352,False,True,36.5,37.75,55.97573302716952,55.85807493593366,55.17334858127549
1731602281935690000,1731602281931867649,False,True,36.5,37.75,55.77542080994272,55.92857567331954,55.24484505021523
1731602284925565000,1731602284931390705,False,True,36.5,37.75,55.57828239260202,55.92857567331954,55.24484505021523
1731602287915635000,1731602287921381296,False,True,36.5,37.75,55.38478624174459,55.92857567331954,55.24484505021523
1731602290985600000,1731602290921216992,False,True,36.5,37.75,55.19511248079673,55.85807493593366,55.17334858127549
1731602293915854000,1731602293921182108,True,True,36.5,37.75,55.00980894064506,55.92857567331954,55.24484505021523
1731602296925108000,1731602296921503445,False,True,36.5,37.75,56.00495909271226,55.92857567331954,55.24484505021523
1731602299997693000,1731602299921344331,False,True,36.5,37.75,55.80655177039729,55.92857567331954,55.24484505021523
1731602302966766000,1731602302941604195,False,True,36.5,37.75,55.61090525937967,55.92857567331954,55.24484505021523
1731602305936387000,1731602305921282270,False,True,36.5,37.75,55.41853928544336,55.92857567331954,55.24484505021523
1731602309008216000,1731602308961491179,False,True,36.5,37.75,55.22967968931019,55.85807493593366,55.17334858127549
1731602312182609000,1731602312091474674,True,True,36.5,37.75,55.04470962529292,55.85807493593366,55.17334858127549
1731602314976334000,1731602314970570898,False,True,36.5,37.75,56.039984165624595,55.92857567331954,55.24484505021523
1731602318019668000,1731602317971593203,False,True,36.5,37.75,55.84152102539547,55.92857567331954,55.24484505021523
1731602320955856000,1731602320961440888,False,True,36.5,37.75,55.64545871982654,55.85807493593366,55.17334858127549
1731602324060913000,1731602323971485171,False,True,36.5,37.75,55.45236962540474,55.85807493593366,55.17334858127549
1731602327032886000,1731602327001110072,False,True,36.5,37.75,55.262731662712646,55.85807493593366,55.17334858127549
1731602329999845000,1731602329961300351,True,True,36.5,37.75,55.0769393852274,55.85807493593366,55.17334858127549
1731602332971547000,1731602332961066193,False,True,36.5,37.75,56.067161491582,55.85807493593366,55.17334858127549
1731602335963589000,1731602335961373063,False,True,36.5,37.75,55.86378107630807,55.85807493593366,55.17334858127549
1731602339011791000,1731602338961362638,False,True,36.5,37.75,55.66314587002585,55.85807493593366,55.17334858127549
1731602342026712000,1731602342021942761,False,True,36.5,37.75,55.46979191855748,55.85807493593366,55.17334858127549
1731602345053406000,1731602344971101008,False,True,36.5,37.75,55.27984549514808,55.85807493593366,55.17334858127549
1731602348022432000,1731602348001184023,True,True,36.5,37.75,55.09370872953968,55.85807493593366,55.17334858127549
1731602350964026000,1731602350961304323,False,True,36.5,37.75,56.07950167678617,55.85807493593366,55.17334858127549
1731602354015517000,1731602354001262825,False,True,36.5,37.75,55.880056096404616,55.85807493593366,55.17334858127549
1731602357033860000,1731602356961330206,False,True,36.5,37.75,55.682970790540026,55.85807493593366,55.17334858127549
1731602359956296000,1731602359961124749,False,True,36.5,37.75,55.488828601757994,55.85807493593366,55.17334858127549
1731602362975078000,1731602362961588612,False,True,36.5,37.75,55.29811658193046,55.85807493593366,55.17334858127549
1731602366044705000,1731602365961427477,True,True,36.5,37.75,55.11123722667338,55.85807493593366,55.17334858127549
1731602368965841000,1731602368971528552,False,True,36.5,37.75,56.10435707084578,55.85807493593366,55.17334858127549
1731602372092332000,1731602372081256937,False,True,36.5,37.75,55.903538413743064,55.85807493593366,55.17334858127549
1731602375056764000,1731602374971085126,False,True,36.5,37.75,55.70516442582261,55.85807493593366,55.17334858127549
1731602378025896000,1731602377961138565,False,True,36.5,37.75,55.509812044153264,55.85807493593366,55.17334858127549
1731602380955838000,1731602380961296393,False,True,36.5,37.75,55.32195383299229,55.85807493593366,55.17334858127549
1731602384068462000,1731602383971184967,True,True,36.5,37.75,55.13766054121106,55.85807493593366,55.17334858127549
1731602386955880000,1731602386961239657,False,True,36.5,37.75,56.133124416942465,55.85807493593366,55.17334858127549
1731602389962221000,1731602389961273436,False,True,36.5,37.75,55.934430973747595,55.85807493593366,55.17334858127549
1731602393078387000,1731602393001209890,False,True,36.5,37.75,55.73798434187865,55.85807493593366,55.17334858127549
1731602396048447000,1731602396001336193,False,True,36.5,37.75,55.5443803840222,55.85807493593366,55.17334858127549
1731602399017756000,1731602398961264801,False,True,36.5,37.75,55.35411780422335,55.85807493593366,55.17334858127549
1731602402089583000,1731602402001288667,True,True,36.5,37.75,55.1716648412969,55.85807493593366,55.17334858127549
1731602405059648000,1731602405001134275,False,True,36.5,37.75,56.164745506836006,55.85807493593366,55.17334858127549
1731602408028712000,1731602408001278105,False,True,36.5,37.75,55.96791309133271,55.85807493593366,55.17334858127549
1731602411101509000,1731602411001268711,False,True,36.5,37.75,55.77721409768304,55.85807493593366,55.17334858127549
1731602413995351000,1731602414001318035,False,True,36.5,37.75,55.58480845720621,55.85807493593366,55.17334858127549
1731602417040239000,1731602417001314627,False,True,36.5,37.75,55.395636597182644,55.85807493593366,55.17334858127549
1731602420023300000,1731602420011289741,False,True,36.5,37.75,55.21012153020489,55.85807493593366,55.17334858127549
1731602423081956000,1731602423001317865,True,True,36.5,37.75,55.028609682983706,55.85807493593366,55.17334858127549
1731602426051247000,1731602426001494984,False,True,36.5,37.75,56.03127394992111,55.85807493593366,55.17334858127549
1731602429123561000,1731602429011145715,False,True,36.5,37.75,55.83568216108763,55.85807493593366,55.17334858127549
1731602432115803000,1731602432121099543,False,True,36.5,37.75,55.64260784353072,55.85807493593366,55.17334858127549
1731602435062861000,1731602435010424966,False,True,36.5,37.75,55.45259306138821,55.85807493593366,55.17334858127549
1731602438032913000,1731602438002303091,False,True,36.5,37.75,55.2660892929716,55.85807493593366,55.17334858127549
1731602441104064000,1731602441041400537,True,True,36.5,37.75,55.08346809707351,55.85807493593366,55.17334858127549
1731602444011715000,1731602444001097193,False,True,36.5,37.75,56.08086919927356,55.85807493593366,55.17334858127549
1731602446995681000,1731602447001310197,False,True,36.5,37.75,55.884331759148665,55.85807493593366,55.17334858127549
1731602450015752000,1731602450001382861,False,True,36.5,37.75,55.68616374774981,55.85807493593366,55.17334858127549
1731602453085393000,1731602453001198013,False,True,36.5,37.75,55.49537695803315,55.85807493593366,55.17334858127549
1731602456157584000,1731602456042196631,False,True,36.5,37.75,55.308011238126284,55.85807493593366,55.17334858127549
1731602458997812000,1731602459001110252,True,True,36.5,37.75,55.12851014336302,55.85807493593366,55.17334858127549
1731602462036246000,1731602462041397293,False,True,36.5,37.75,56.12863154495598,55.85807493593366,55.17334858127549
1731602464995801000,1731602465001067981,False,True,36.5,37.75,55.93445829845844,55.85807493593366,55.17334858127549
1731602467995778000,1731602468001331824,False,True,36.5,37.75,55.74239288848706,55.85807493593366,55.17334858127549
1731602470996139000,1731602471001238490,False,True,36.5,37.75,55.54897508925569,55.85807493593366,55.17334858127549
1731602474055410000,1731602474052009768,False,True,36.5,37.75,55.36315543542904,55.85807493593366,55.17334858127549
1731602477055695000,1731602477051741373,False,True,36.5,37.75,55.180920140469944,55.85807493593366,55.17334858127549
