time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1731408843595292252,36.625,1731408843514884813,37.437,1731408843554942155,20.437,1731408843594875554,37.031,False,True,3.0,1.250150203704834
1731408846675301856,36.625,1731408846554901533,37.437,1731408846634898610,20.437,1731408846674877677,37.031,False,True,3.0,1.328362226486206
1731408849634433256,36.625,1731408849514298145,37.437,1731408849594165968,20.437,1731408849634153963,37.031,False,True,3.0,1.2857229709625244
1731408852605015555,36.625,1731408852474869736,37.437,1731408852604650578,20.437,1731408852555506868,37.031,True,True,3.0,1.2545745372772217
1731408855605499368,36.625,1731408855605083188,37.437,1731408855514908787,20.437,1731408855554782490,37.031,False,True,3.0,1.254002571105957
1731408858595272353,36.562,1731408858474877580,37.437,1731408858594868988,20.437,1731408858554833432,36.9995,False,True,3.0,1.2419781684875488
1731408861635011521,36.625,1731408861514983774,37.437,1731408861634633285,20.437,1731408861594704689,37.031,False,True,3.0,1.2809743881225586
1731408864635168882,36.625,1731408864554911896,37.437,1731408864594760216,20.437,1731408864634773720,37.031,False,True,3.0,1.2810699939727783
1731408867605157142,36.625,1731408867554801936,37.437,1731408867515882971,20.437,1731408867604716870,37.031,False,True,3.0,1.249281883239746
1731408870595170563,36.625,1731408870474879784,37.437,1731408870594762290,20.437,1731408870554804467,37.031,False,True,3.0,1.2379050254821777
1731408873595095608,36.625,1731408873554625901,37.437,1731408873594647040,20.437,1731408873514913906,37.031,True,True,3.0,1.23716402053833
1731408876605824731,36.625,1731408876474892187,37.437,1731408876605393162,20.437,1731408876555105448,37.031,False,True,3.0,1.2469375133514404
1731408879635182035,36.625,1731408879634763504,37.375,1731408879514881499,20.437,1731408879594835082,37.0,False,True,3.0,1.274517297744751
1731408882595120780,36.625,1731408882474883071,37.375,1731408882554823047,20.437,1731408882594753211,37.0,False,True,3.0,1.233454942703247
1731408885595277284,36.625,1731408885555036159,37.375,1731408885594784624,20.437,1731408885515626320,37.0,False,True,3.0,1.2326619625091553
1731408888635160392,36.625,1731408888594768396,37.437,1731408888634797303,20.437,1731408888554984449,37.031,False,True,3.0,1.2715849876403809
1731408891635169931,36.625,1731408891514864576,37.437,1731408891634771528,20.437,1731408891595017060,37.031,False,True,3.0,1.2711243629455566
1731408894635310232,36.625,1731408894554880452,37.375,1731408894594905771,20.437,1731408894634942589,37.0,True,True,3.0,1.2708635330200195
1731408897635865774,36.562,1731408897514869788,37.375,1731408897594817782,20.437,1731408897635497723,36.9685,False,True,3.0,1.2696359157562256
1731408900635006041,36.625,1731408900634640731,37.437,1731408900554758752,20.437,1731408900594728889,37.031,False,True,3.0,1.266983985900879
1731408903596152166,36.625,1731408903556310766,37.375,1731408903595614339,20.437,1731408903514879571,37.0,False,True,3.0,1.2262506484985352
1731408906635327224,36.625,1731408906594775739,37.375,1731408906555059687,20.5,1731408906634836768,37.0,False,True,3.0,1.264740228652954
1731408909834899111,36.562,1731408909754681329,37.375,1731408909834543931,20.437,1731408909794591880,36.9685,False,True,3.0,1.4641451835632324
1731408912635247992,36.562,1731408912594766558,37.375,1731408912554995596,20.437,1731408912634806201,36.9685,False,True,3.0,1.2629199028015137
1731408915606177959,36.562,1731408915514920859,37.375,1731408915554807284,20.437,1731408915605644373,36.9685,True,True,3.0,1.2320632934570312
1731408918635080464,36.562,1731408918556387579,37.375,1731408918634604525,20.5,1731408918595598366,36.9685,False,True,3.0,1.2591302394866943
1731408921635175649,36.562,1731408921514906390,37.375,1731408921594852170,20.437,1731408921634743913,36.9685,False,True,3.0,1.2574422359466553
1731408924635387775,36.562,1731408924594848982,37.375,1731408924634965483,20.437,1731408924554879146,36.9685,False,True,3.0,1.2558653354644775
1731408927635175254,36.625,1731408927514956151,37.437,1731408927634773648,20.437,1731408927594788940,37.031,False,True,3.0,1.2538483142852783
1731408930794996606,36.562,1731408930754806231,37.375,1731408930715447218,20.437,1731408930794578703,36.9685,False,True,3.0,1.4118564128875732
1731408933677937745,36.562,1731408933634821533,37.437,1731408933594914580,20.5,1731408933677284734,36.9995,False,True,3.0,1.2931795120239258
1731408936635159955,36.562,1731408936554917014,37.375,1731408936596819167,20.5,1731408936634766497,36.9685,True,True,3.0,1.2486340999603271
