time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1731087576686859387,34.75,1731087576606617376,35.812,1731087576686484944,20.187,1731087576646485583,35.281,True,True,3.0,1.300537347793579
1731087579676891868,34.875,1731087579556625571,35.875,1731087579676469034,20.187,1731087579636545652,35.375,True,True,3.0,1.2899651527404785
1731087582677437048,35.0,1731087582596575265,36.062,1731087582637184053,20.187,1731087582677031771,35.531,False,True,3.0,1.28946852684021
1731087585716991576,35.125,1731087585716614244,36.187,1731087585676547714,20.125,1731087585636586558,35.656,False,True,3.0,1.327272653579712
1731087588676948427,35.25,1731087588676445406,36.312,1731087588596822129,20.187,1731087588636503558,35.781,False,True,3.0,1.286696195602417
1731087591676692118,35.375,1731087591558204977,36.437,1731087591636506307,20.187,1731087591676321972,35.906,False,True,3.0,1.2861673831939697
1731087594686749794,35.5,1731087594596623509,36.562,1731087594686385946,20.125,1731087594636318493,36.031,False,True,3.0,1.2944018840789795
1731087597677295542,35.562,1731087597557205778,36.687,1731087597636783088,20.187,1731087597676604940,36.1245,False,True,3.0,1.2848827838897705
1731087600877082505,35.687,1731087600756604509,36.812,1731087600876666025,20.187,1731087600836473371,36.2495,False,True,3.0,1.4828994274139404
1731087603676738070,35.812,1731087603556604575,36.875,1731087603676347722,20.187,1731087603636495478,36.3435,False,True,3.0,1.280970573425293
1731087606717156537,35.875,1731087606596625640,37.0,1731087606716773930,20.187,1731087606676490046,36.4375,False,True,3.0,1.319641351699829
1731087609676835967,36.0,1731087609676436822,37.0,1731087609556665270,20.187,1731087609636486939,36.5,False,True,3.0,1.2775743007659912
1731087612676956826,36.062,1731087612636443928,37.125,1731087612596612130,20.187,1731087612676582590,36.5935,False,True,3.0,1.2759134769439697
1731087615686786389,36.125,1731087615556563685,37.187,1731087615686421097,20.187,1731087615646687197,36.656,False,True,3.0,1.2839579582214355
1731087618717701205,36.25,1731087618636244341,37.25,1731087618717250892,20.125,1731087618596372143,36.75,False,True,3.0,1.3131129741668701
1731087621677054691,36.25,1731087621556776754,37.25,1731087621676571562,20.187,1731087621636534196,36.75,False,True,3.0,1.270721197128296
1731087624716754217,36.312,1731087624596584944,37.312,1731087624716328128,20.187,1731087624677165242,36.812,False,True,3.0,1.3086252212524414
1731087627727425712,36.375,1731087627727050810,37.375,1731087627676357099,20.187,1731087627636888000,36.875,False,True,3.0,1.318701982498169
1731087630727937909,36.375,1731087630596584473,37.375,1731087630686523043,20.187,1731087630727517395,36.875,False,True,3.0,1.3174998760223389
1731087633726765555,36.437,1731087633636705824,37.375,1731087633726331522,20.187,1731087633687250330,36.906,False,True,3.0,1.314561128616333
1731087636756988440,36.437,1731087636756599353,37.375,1731087636716500517,20.187,1731087636676596021,36.906,False,True,3.0,1.3430557250976562
1731087639726934895,36.5,1731087639726508529,37.437,1731087639676510258,20.187,1731087639636750694,36.9685,False,True,3.0,1.311244249343872
1731087642716922048,36.5,1731087642596583842,37.437,1731087642716508313,20.187,1731087642676609708,36.9685,False,True,3.0,1.2994565963745117
1731087645717125944,36.5,1731087645676363663,37.437,1731087645716615094,20.187,1731087645636753920,36.9685,False,True,3.0,1.2978594303131104
1731087648716894341,36.5,1731087648676532074,37.437,1731087648596626638,20.187,1731087648716446587,36.9685,False,True,3.0,1.2975773811340332
1731087651757049202,36.5,1731087651636563916,37.375,1731087651716640043,20.187,1731087651756587762,36.9375,False,True,3.0,1.3372511863708496
1731087654716990065,36.5,1731087654596564334,37.375,1731087654716603294,20.187,1731087654676563794,36.9375,False,True,3.0,1.2962708473205566
1731087657796671881,36.5,1731087657796345167,37.312,1731087657756374279,20.187,1731087657716592397,36.906,False,True,3.0,1.374182939529419
1731087660877002862,36.437,1731087660756593882,37.312,1731087660836614794,20.187,1731087660876552312,36.8745,False,True,3.0,1.4543943405151367
1731087663716758963,36.5,1731087663637575128,37.25,1731087663716324228,20.187,1731087663676444247,36.875,False,True,3.0,1.2925324440002441
1731087666716892205,36.437,1731087666596645012,37.25,1731087666676502354,20.187,1731087666716445414,36.8435,False,True,3.0,1.2909159660339355
1731087669716773795,36.437,1731087669716349320,37.187,1731087669677275152,20.187,1731087669636582141,36.812,False,True,3.0,1.2890028953552246
1731087672757024198,36.375,1731087672756444552,37.187,1731087672676731368,20.187,1731087672716537616,36.781,False,True,3.0,1.327481985092163
1731087675726926993,36.375,1731087675676486076,37.125,1731087675636711659,20.187,1731087675726488296,36.75,False,True,3.0,1.2959294319152832
1731087678716904814,36.312,1731087678716466894,37.062,1731087678596581744,20.187,1731087678677141948,36.687,False,True,3.0,1.2841465473175049
1731087681716865762,36.312,1731087681676463374,37.0,1731087681636702782,20.187,1731087681716455769,36.656,False,True,3.0,1.283606767654419
1731087684716756527,36.25,1731087684596698049,37.0,1731087684716333423,20.187,1731087684676645828,36.625,False,True,3.0,1.2816669940948486
1731087687836961377,36.187,1731087687716597913,36.937,1731087687836525736,20.187,1731087687796493146,36.562,False,True,3.0,1.4015657901763916
1731087690716919606,36.187,1731087690596596183,36.875,1731087690676572576,20.187,1731087690716478094,36.531,False,True,3.0,1.2806520462036133
1731087693727013292,36.125,1731087693636564026,36.875,1731087693676467347,20.187,1731087693726589337,36.5,False,True,3.0,1.2889635562896729
1731087696717642781,36.125,1731087696596597158,36.75,1731087696676477905,20.187,1731087696717213863,36.4375,False,True,3.0,1.2778334617614746
1731087699807182097,36.062,1731087699766570061,36.75,1731087699806653861,20.187,1731087699716740906,36.406,False,True,3.0,1.3655626773834229
1731087702717014574,36.0,1731087702596592595,36.687,1731087702676650761,20.187,1731087702716478672,36.3435,True,True,3.0,1.2736937999725342
1731087705716834359,35.937,1731087705676550763,36.625,1731087705636600416,20.187,1731087705716442164,36.281,True,True,3.0,1.2732641696929932
1731087708756757037,35.937,1731087708676584138,36.562,1731087708716483342,20.187,1731087708756382399,36.2495,True,True,3.0,1.3113491535186768
1731087711716811881,35.875,1731087711637559378,36.562,1731087711676574735,20.187,1731087711716338981,36.2185,True,True,3.0,1.2696375846862793
1731087714716948511,35.875,1731087714596626745,36.562,1731087714676604114,20.187,1731087714716558002,36.2185,True,True,3.0,1.2697317600250244
1731087717716906010,35.875,1731087717636604044,36.562,1731087717676470104,20.187,1731087717716534928,36.2185,True,True,3.0,1.267918586730957
1731087720877651390,35.875,1731087720756729674,36.562,1731087720877138249,20.187,1731087720836568942,36.2185,True,True,3.0,1.4278688430786133
1731087723716883245,35.875,1731087723636600228,36.687,1731087723676535583,20.187,1731087723716457494,36.281,True,True,3.0,1.2660610675811768
1731087726756885270,35.937,1731087726716565842,36.75,1731087726676609125,20.187,1731087726756457372,36.3435,False,True,3.0,1.304269552230835
1731087729757058427,36.062,1731087729636657405,36.812,1731087729756643380,20.187,1731087729716589486,36.437,False,True,3.0,1.3026847839355469
1731087732757012987,36.125,1731087732716527352,36.937,1731087732756565533,20.187,1731087732677414636,36.531,False,True,3.0,1.3008809089660645
1731087735957145366,36.187,1731087735876599921,37.062,1731087735956646744,20.187,1731087735916480126,36.6245,False,True,3.0,1.4992396831512451
1731087738936862348,36.25,1731087738836583809,37.125,1731087738876500746,20.187,1731087738936464006,36.6875,False,True,3.0,1.4773950576782227
1731087741796939514,36.375,1731087741756531631,37.25,1731087741796515727,20.187,1731087741716788576,36.8125,False,True,3.0,1.3368556499481201
1731087744767000972,36.437,1731087744716707054,37.312,1731087744676740374,20.187,1731087744766562425,36.8745,False,True,3.0,1.3064498901367188
1731087747756828364,36.5,1731087747636587472,37.375,1731087747756460005,20.187,1731087747717400371,36.9375,False,True,3.0,1.2945191860198975
